ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0045785	positive regulation of cell adhesion	3/37	442/21351	0.0407406365567002	0.208630519317129	0.169452988399228	ENSMUSG00000006386/ENSMUSG00000059714/ENSMUSG00000005087	3
GO:0002903	negative regulation of B cell apoptotic process	1/37	24/21351	0.0407936864740353	0.208630519317129	0.169452988399228	ENSMUSG00000005087	1
GO:0035743	CD4-positive, alpha-beta T cell cytokine production	1/37	24/21351	0.0407936864740353	0.208630519317129	0.169452988399228	ENSMUSG00000050377	1
GO:0048643	positive regulation of skeletal muscle tissue development	1/37	24/21351	0.0407936864740353	0.208630519317129	0.169452988399228	ENSMUSG00000059714	1
GO:0051882	mitochondrial depolarization	1/37	24/21351	0.0407936864740353	0.208630519317129	0.169452988399228	ENSMUSG00000025220	1
GO:0097186	amelogenesis	1/37	24/21351	0.0407936864740353	0.208630519317129	0.169452988399228	ENSMUSG00000027104	1
GO:0150105	protein localization to cell-cell junction	1/37	24/21351	0.0407936864740353	0.208630519317129	0.169452988399228	ENSMUSG00000057440	1
GO:0050673	epithelial cell proliferation	3/37	443/21351	0.0409704890254529	0.208630519317129	0.169452988399228	ENSMUSG00000006386/ENSMUSG00000027104/ENSMUSG00000029648	3
GO:0001829	trophectodermal cell differentiation	1/37	25/21351	0.0424578039589352	0.208630519317129	0.169452988399228	ENSMUSG00000032446	1
GO:0032878	regulation of establishment or maintenance of cell polarity	1/37	25/21351	0.0424578039589352	0.208630519317129	0.169452988399228	ENSMUSG00000006386	1
GO:0044331	cell-cell adhesion mediated by cadherin	1/37	25/21351	0.0424578039589352	0.208630519317129	0.169452988399228	ENSMUSG00000059714	1
GO:0046688	response to copper ion	1/37	25/21351	0.0424578039589352	0.208630519317129	0.169452988399228	ENSMUSG00000031765	1
GO:1902230	negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage	1/37	25/21351	0.0424578039589352	0.208630519317129	0.169452988399228	ENSMUSG00000005087	1
GO:0001819	positive regulation of cytokine production	3/37	450/21351	0.0425981054487382	0.208630519317129	0.169452988399228	ENSMUSG00000006386/ENSMUSG00000027104/ENSMUSG00000059714	3
GO:0014706	striated muscle tissue development	3/37	450/21351	0.0425981054487382	0.208630519317129	0.169452988399228	ENSMUSG00000038518/ENSMUSG00000032446/ENSMUSG00000059714	3
GO:0010829	negative regulation of glucose transmembrane transport	1/37	26/21351	0.0441191122799295	0.208630519317129	0.169452988399228	ENSMUSG00000005057	1
GO:0031061	negative regulation of histone methylation	1/37	26/21351	0.0441191122799295	0.208630519317129	0.169452988399228	ENSMUSG00000038518	1
GO:0051570	regulation of histone H3-K9 methylation	1/37	26/21351	0.0441191122799295	0.208630519317129	0.169452988399228	ENSMUSG00000038518	1
GO:0072012	glomerulus vasculature development	1/37	26/21351	0.0441191122799295	0.208630519317129	0.169452988399228	ENSMUSG00000006386	1
GO:0007519	skeletal muscle tissue development	2/37	197/21351	0.04567868562166	0.208630519317129	0.169452988399228	ENSMUSG00000032446/ENSMUSG00000059714	2
GO:0001780	neutrophil homeostasis	1/37	27/21351	0.0457776160476031	0.208630519317129	0.169452988399228	ENSMUSG00000005087	1
GO:0006925	inflammatory cell apoptotic process	1/37	27/21351	0.0457776160476031	0.208630519317129	0.169452988399228	ENSMUSG00000005087	1
GO:0007263	nitric oxide mediated signal transduction	1/37	27/21351	0.0457776160476031	0.208630519317129	0.169452988399228	ENSMUSG00000031765	1
GO:0014887	cardiac muscle adaptation	1/37	27/21351	0.0457776160476031	0.208630519317129	0.169452988399228	ENSMUSG00000025220	1
GO:0021871	forebrain regionalization	1/37	27/21351	0.0457776160476031	0.208630519317129	0.169452988399228	ENSMUSG00000032446	1
GO:0033233	regulation of protein sumoylation	1/37	27/21351	0.0457776160476031	0.208630519317129	0.169452988399228	ENSMUSG00000004934	1
GO:0051894	positive regulation of focal adhesion assembly	1/37	27/21351	0.0457776160476031	0.208630519317129	0.169452988399228	ENSMUSG00000006386	1
GO:0060143	positive regulation of syncytium formation by plasma membrane fusion	1/37	27/21351	0.0457776160476031	0.208630519317129	0.169452988399228	ENSMUSG00000059714	1
GO:0060343	trabecula formation	1/37	27/21351	0.0457776160476031	0.208630519317129	0.169452988399228	ENSMUSG00000006386	1
GO:0061437	renal system vasculature development	1/37	27/21351	0.0457776160476031	0.208630519317129	0.169452988399228	ENSMUSG00000006386	1
GO:0061440	kidney vasculature development	1/37	27/21351	0.0457776160476031	0.208630519317129	0.169452988399228	ENSMUSG00000006386	1
GO:0071276	cellular response to cadmium ion	1/37	27/21351	0.0457776160476031	0.208630519317129	0.169452988399228	ENSMUSG00000031765	1
GO:1901071	glucosamine-containing compound metabolic process	1/37	27/21351	0.0457776160476031	0.208630519317129	0.169452988399228	ENSMUSG00000025220	1
GO:0021895	cerebral cortex neuron differentiation	1/37	28/21351	0.0474333198651906	0.208630519317129	0.169452988399228	ENSMUSG00000032446	1
GO:0035987	endodermal cell differentiation	1/37	28/21351	0.0474333198651906	0.208630519317129	0.169452988399228	ENSMUSG00000032446	1
GO:0045844	positive regulation of striated muscle tissue development	1/37	28/21351	0.0474333198651906	0.208630519317129	0.169452988399228	ENSMUSG00000059714	1
GO:0048636	positive regulation of muscle organ development	1/37	28/21351	0.0474333198651906	0.208630519317129	0.169452988399228	ENSMUSG00000059714	1
GO:0060537	muscle tissue development	3/37	474/21351	0.0484243620187678	0.208630519317129	0.169452988399228	ENSMUSG00000038518/ENSMUSG00000032446/ENSMUSG00000059714	3
GO:0002438	acute inflammatory response to antigenic stimulus	1/37	29/21351	0.0490862283285863	0.208630519317129	0.169452988399228	ENSMUSG00000050377	1
GO:0034123	positive regulation of toll-like receptor signaling pathway	1/37	29/21351	0.0490862283285863	0.208630519317129	0.169452988399228	ENSMUSG00000059714	1
GO:1901532	regulation of hematopoietic progenitor cell differentiation	1/37	29/21351	0.0490862283285863	0.208630519317129	0.169452988399228	ENSMUSG00000029648	1
GO:1901863	positive regulation of muscle tissue development	1/37	29/21351	0.0490862283285863	0.208630519317129	0.169452988399228	ENSMUSG00000059714	1
GO:0060538	skeletal muscle organ development	2/37	208/21351	0.0503398986040533	0.208630519317129	0.169452988399228	ENSMUSG00000032446/ENSMUSG00000059714	2
GO:0010586	miRNA metabolic process	1/37	30/21351	0.050736346026356	0.208630519317129	0.169452988399228	ENSMUSG00000001424	1
GO:0010863	positive regulation of phospholipase C activity	1/37	30/21351	0.050736346026356	0.208630519317129	0.169452988399228	ENSMUSG00000029648	1
GO:0030947	regulation of vascular endothelial growth factor receptor signaling pathway	1/37	30/21351	0.050736346026356	0.208630519317129	0.169452988399228	ENSMUSG00000006386	1
GO:0045589	regulation of regulatory T cell differentiation	1/37	30/21351	0.050736346026356	0.208630519317129	0.169452988399228	ENSMUSG00000005087	1
GO:0001666	response to hypoxia	2/37	210/21351	0.0512053519171228	0.208630519317129	0.169452988399228	ENSMUSG00000006386/ENSMUSG00000029648	2
GO:0001963	synaptic transmission, dopaminergic	1/37	31/21351	0.0523836775397478	0.208630519317129	0.169452988399228	ENSMUSG00000059714	1
GO:0006026	aminoglycan catabolic process	1/37	31/21351	0.0523836775397478	0.208630519317129	0.169452988399228	ENSMUSG00000005087	1
GO:0006829	zinc ion transport	1/37	31/21351	0.0523836775397478	0.208630519317129	0.169452988399228	ENSMUSG00000005802	1
GO:0030212	hyaluronan metabolic process	1/37	31/21351	0.0523836775397478	0.208630519317129	0.169452988399228	ENSMUSG00000005087	1
GO:0060795	cell fate commitment involved in formation of primary germ layer	1/37	31/21351	0.0523836775397478	0.208630519317129	0.169452988399228	ENSMUSG00000032446	1
GO:1902253	regulation of intrinsic apoptotic signaling pathway by p53 class mediator	1/37	31/21351	0.0523836775397478	0.208630519317129	0.169452988399228	ENSMUSG00000005087	1
GO:0042098	T cell proliferation	2/37	216/21351	0.0538339960676658	0.208630519317129	0.169452988399228	ENSMUSG00000031494/ENSMUSG00000005087	2
GO:1901888	regulation of cell junction assembly	2/37	216/21351	0.0538339960676658	0.208630519317129	0.169452988399228	ENSMUSG00000006386/ENSMUSG00000059714	2
GO:0002902	regulation of B cell apoptotic process	1/37	32/21351	0.054028227442704	0.208630519317129	0.169452988399228	ENSMUSG00000005087	1
GO:0010614	negative regulation of cardiac muscle hypertrophy	1/37	32/21351	0.054028227442704	0.208630519317129	0.169452988399228	ENSMUSG00000038518	1
GO:0010803	regulation of tumor necrosis factor-mediated signaling pathway	1/37	32/21351	0.054028227442704	0.208630519317129	0.169452988399228	ENSMUSG00000004934	1
GO:0036037	CD8-positive, alpha-beta T cell activation	1/37	32/21351	0.054028227442704	0.208630519317129	0.169452988399228	ENSMUSG00000032446	1
GO:0046475	glycerophospholipid catabolic process	1/37	32/21351	0.054028227442704	0.208630519317129	0.169452988399228	ENSMUSG00000036833	1
GO:0048026	positive regulation of mRNA splicing, via spliceosome	1/37	32/21351	0.054028227442704	0.208630519317129	0.169452988399228	ENSMUSG00000029817	1
GO:0055022	negative regulation of cardiac muscle tissue growth	1/37	32/21351	0.054028227442704	0.208630519317129	0.169452988399228	ENSMUSG00000038518	1
GO:0061117	negative regulation of heart growth	1/37	32/21351	0.054028227442704	0.208630519317129	0.169452988399228	ENSMUSG00000038518	1
GO:0150117	positive regulation of cell-substrate junction organization	1/37	32/21351	0.054028227442704	0.208630519317129	0.169452988399228	ENSMUSG00000006386	1
GO:1901797	negative regulation of signal transduction by p53 class mediator	1/37	32/21351	0.054028227442704	0.208630519317129	0.169452988399228	ENSMUSG00000005087	1
GO:2000352	negative regulation of endothelial cell apoptotic process	1/37	32/21351	0.054028227442704	0.208630519317129	0.169452988399228	ENSMUSG00000006386	1
GO:2000515	negative regulation of CD4-positive, alpha-beta T cell activation	1/37	32/21351	0.054028227442704	0.208630519317129	0.169452988399228	ENSMUSG00000005087	1
GO:0070374	positive regulation of ERK1 and ERK2 cascade	2/37	218/21351	0.0547208211354778	0.208630519317129	0.169452988399228	ENSMUSG00000006386/ENSMUSG00000005087	2
GO:0022617	extracellular matrix disassembly	1/37	33/21351	0.0556700003018732	0.208630519317129	0.169452988399228	ENSMUSG00000059714	1
GO:0044319	wound healing, spreading of cells	1/37	33/21351	0.0556700003018732	0.208630519317129	0.169452988399228	ENSMUSG00000005087	1
GO:0048641	regulation of skeletal muscle tissue development	1/37	33/21351	0.0556700003018732	0.208630519317129	0.169452988399228	ENSMUSG00000059714	1
GO:0060142	regulation of syncytium formation by plasma membrane fusion	1/37	33/21351	0.0556700003018732	0.208630519317129	0.169452988399228	ENSMUSG00000059714	1
GO:0060706	cell differentiation involved in embryonic placenta development	1/37	33/21351	0.0556700003018732	0.208630519317129	0.169452988399228	ENSMUSG00000032446	1
GO:0060740	prostate gland epithelium morphogenesis	1/37	33/21351	0.0556700003018732	0.208630519317129	0.169452988399228	ENSMUSG00000005087	1
GO:0090505	epiboly involved in wound healing	1/37	33/21351	0.0556700003018732	0.208630519317129	0.169452988399228	ENSMUSG00000005087	1
GO:1902110	positive regulation of mitochondrial membrane permeability involved in apoptotic process	1/37	33/21351	0.0556700003018732	0.208630519317129	0.169452988399228	ENSMUSG00000027104	1
GO:2001020	regulation of response to DNA damage stimulus	2/37	221/21351	0.0560608514750033	0.208630519317129	0.169452988399228	ENSMUSG00000004934/ENSMUSG00000005087	2
GO:0014741	negative regulation of muscle hypertrophy	1/37	34/21351	0.0573090006766188	0.208630519317129	0.169452988399228	ENSMUSG00000038518	1
GO:0033032	regulation of myeloid cell apoptotic process	1/37	34/21351	0.0573090006766188	0.208630519317129	0.169452988399228	ENSMUSG00000005087	1
GO:0045066	regulatory T cell differentiation	1/37	34/21351	0.0573090006766188	0.208630519317129	0.169452988399228	ENSMUSG00000005087	1
GO:0060512	prostate gland morphogenesis	1/37	34/21351	0.0573090006766188	0.208630519317129	0.169452988399228	ENSMUSG00000005087	1
GO:0090504	epiboly	1/37	34/21351	0.0573090006766188	0.208630519317129	0.169452988399228	ENSMUSG00000005087	1
GO:0099633	protein localization to postsynaptic specialization membrane	1/37	34/21351	0.0573090006766188	0.208630519317129	0.169452988399228	ENSMUSG00000047454	1
GO:0099645	neurotransmitter receptor localization to postsynaptic specialization membrane	1/37	34/21351	0.0573090006766188	0.208630519317129	0.169452988399228	ENSMUSG00000047454	1
GO:1900274	regulation of phospholipase C activity	1/37	34/21351	0.0573090006766188	0.208630519317129	0.169452988399228	ENSMUSG00000029648	1
GO:2000108	positive regulation of leukocyte apoptotic process	1/37	34/21351	0.0573090006766188	0.208630519317129	0.169452988399228	ENSMUSG00000005087	1
GO:0045930	negative regulation of mitotic cell cycle	2/37	227/21351	0.0587756160345022	0.211419802921406	0.171718488402702	ENSMUSG00000027104/ENSMUSG00000093803	2
GO:0043243	positive regulation of protein-containing complex disassembly	1/37	35/21351	0.0589452331190341	0.211419802921406	0.171718488402702	ENSMUSG00000025220	1
GO:0043516	regulation of DNA damage response, signal transduction by p53 class mediator	1/37	35/21351	0.0589452331190341	0.211419802921406	0.171718488402702	ENSMUSG00000005087	1
GO:1902686	mitochondrial outer membrane permeabilization involved in programmed cell death	1/37	35/21351	0.0589452331190341	0.211419802921406	0.171718488402702	ENSMUSG00000027104	1
GO:0032728	positive regulation of interferon-beta production	1/37	36/21351	0.0605787021739502	0.213342385916955	0.173280040543336	ENSMUSG00000059714	1
GO:0034661	ncRNA catabolic process	1/37	36/21351	0.0605787021739502	0.213342385916955	0.173280040543336	ENSMUSG00000001424	1
GO:0051567	histone H3-K9 methylation	1/37	36/21351	0.0605787021739502	0.213342385916955	0.173280040543336	ENSMUSG00000038518	1
GO:0061384	heart trabecula morphogenesis	1/37	36/21351	0.0605787021739502	0.213342385916955	0.173280040543336	ENSMUSG00000006386	1
GO:0071709	membrane assembly	1/37	36/21351	0.0605787021739502	0.213342385916955	0.173280040543336	ENSMUSG00000059714	1
GO:0050670	regulation of lymphocyte proliferation	2/37	232/21351	0.0610725608228408	0.214305159277261	0.174062020205702	ENSMUSG00000031494/ENSMUSG00000005087	2
GO:0032944	regulation of mononuclear cell proliferation	2/37	235/21351	0.062465539276121	0.216201818651475	0.175602516773453	ENSMUSG00000031494/ENSMUSG00000005087	2
GO:0048863	stem cell differentiation	2/37	236/21351	0.0629323017184006	0.216201818651475	0.175602516773453	ENSMUSG00000038518/ENSMUSG00000032446	2
GO:0036293	response to decreased oxygen levels	2/37	237/21351	0.0634002733910238	0.216201818651475	0.175602516773453	ENSMUSG00000006386/ENSMUSG00000029648	2
GO:0001706	endoderm formation	1/37	38/21351	0.0638373682643759	0.216201818651475	0.175602516773453	ENSMUSG00000032446	1
GO:0035794	positive regulation of mitochondrial membrane permeability	1/37	38/21351	0.0638373682643759	0.216201818651475	0.175602516773453	ENSMUSG00000027104	1
GO:0046640	regulation of alpha-beta T cell proliferation	1/37	38/21351	0.0638373682643759	0.216201818651475	0.175602516773453	ENSMUSG00000005087	1
GO:0046686	response to cadmium ion	1/37	38/21351	0.0638373682643759	0.216201818651475	0.175602516773453	ENSMUSG00000031765	1
GO:0070528	protein kinase C signaling	1/37	38/21351	0.0638373682643759	0.216201818651475	0.175602516773453	ENSMUSG00000059714	1
GO:1904037	positive regulation of epithelial cell apoptotic process	1/37	38/21351	0.0638373682643759	0.216201818651475	0.175602516773453	ENSMUSG00000004934	1
GO:2000249	regulation of actin cytoskeleton reorganization	1/37	38/21351	0.0638373682643759	0.216201818651475	0.175602516773453	ENSMUSG00000006386	1
GO:0033028	myeloid cell apoptotic process	1/37	39/21351	0.0654625743533461	0.220936188442543	0.179447846363339	ENSMUSG00000005087	1
GO:0090257	regulation of muscle system process	2/37	244/21351	0.066709487733037	0.223310459511066	0.18137626665941	ENSMUSG00000038518/ENSMUSG00000025220	2
GO:0006418	tRNA aminoacylation for protein translation	1/37	40/21351	0.0670850351617605	0.223310459511066	0.18137626665941	ENSMUSG00000035202	1
GO:0071634	regulation of transforming growth factor beta production	1/37	40/21351	0.0670850351617605	0.223310459511066	0.18137626665941	ENSMUSG00000027104	1
GO:1902108	regulation of mitochondrial membrane permeability involved in apoptotic process	1/37	40/21351	0.0670850351617605	0.223310459511066	0.18137626665941	ENSMUSG00000027104	1
GO:0001504	neurotransmitter uptake	1/37	41/21351	0.068704755198315	0.224108279512632	0.18202426861	ENSMUSG00000059714	1
GO:0002369	T cell cytokine production	1/37	41/21351	0.068704755198315	0.224108279512632	0.18202426861	ENSMUSG00000050377	1
GO:0009394	2'-deoxyribonucleotide metabolic process	1/37	41/21351	0.068704755198315	0.224108279512632	0.18202426861	ENSMUSG00000025220	1
GO:0019692	deoxyribose phosphate metabolic process	1/37	41/21351	0.068704755198315	0.224108279512632	0.18202426861	ENSMUSG00000025220	1
GO:0042092	type 2 immune response	1/37	41/21351	0.068704755198315	0.224108279512632	0.18202426861	ENSMUSG00000050377	1
GO:0009268	response to pH	1/37	42/21351	0.070321738964512	0.224108279512632	0.18202426861	ENSMUSG00000024423	1
GO:0071604	transforming growth factor beta production	1/37	42/21351	0.070321738964512	0.224108279512632	0.18202426861	ENSMUSG00000027104	1
GO:1905710	positive regulation of membrane permeability	1/37	42/21351	0.070321738964512	0.224108279512632	0.18202426861	ENSMUSG00000027104	1
GO:0070663	regulation of leukocyte proliferation	2/37	252/21351	0.0705613659287135	0.224108279512632	0.18202426861	ENSMUSG00000031494/ENSMUSG00000005087	2
GO:0001783	B cell apoptotic process	1/37	43/21351	0.071935990954672	0.224108279512632	0.18202426861	ENSMUSG00000005087	1
GO:0006040	amino sugar metabolic process	1/37	43/21351	0.071935990954672	0.224108279512632	0.18202426861	ENSMUSG00000025220	1
GO:0016925	protein sumoylation	1/37	43/21351	0.071935990954672	0.224108279512632	0.18202426861	ENSMUSG00000004934	1
GO:0031062	positive regulation of histone methylation	1/37	43/21351	0.071935990954672	0.224108279512632	0.18202426861	ENSMUSG00000038518	1
GO:0042771	intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator	1/37	43/21351	0.071935990954672	0.224108279512632	0.18202426861	ENSMUSG00000005087	1
GO:0043039	tRNA aminoacylation	1/37	43/21351	0.071935990954672	0.224108279512632	0.18202426861	ENSMUSG00000035202	1
GO:0044091	membrane biogenesis	1/37	43/21351	0.071935990954672	0.224108279512632	0.18202426861	ENSMUSG00000059714	1
GO:0046633	alpha-beta T cell proliferation	1/37	43/21351	0.071935990954672	0.224108279512632	0.18202426861	ENSMUSG00000005087	1
GO:0046636	negative regulation of alpha-beta T cell activation	1/37	43/21351	0.071935990954672	0.224108279512632	0.18202426861	ENSMUSG00000005087	1
GO:0050685	positive regulation of mRNA processing	1/37	43/21351	0.071935990954672	0.224108279512632	0.18202426861	ENSMUSG00000029817	1
GO:0062208	positive regulation of pattern recognition receptor signaling pathway	1/37	43/21351	0.071935990954672	0.224108279512632	0.18202426861	ENSMUSG00000059714	1
GO:0045444	fat cell differentiation	2/37	257/21351	0.0730055409366935	0.224805613891749	0.18259065455795	ENSMUSG00000027104/ENSMUSG00000005057	2
GO:0034198	cellular response to amino acid starvation	1/37	44/21351	0.0735475156559424	0.224805613891749	0.18259065455795	ENSMUSG00000024423	1
GO:0043038	amino acid activation	1/37	44/21351	0.0735475156559424	0.224805613891749	0.18259065455795	ENSMUSG00000035202	1
GO:0046326	positive regulation of glucose import	1/37	44/21351	0.0735475156559424	0.224805613891749	0.18259065455795	ENSMUSG00000025220	1
GO:0046621	negative regulation of organ growth	1/37	44/21351	0.0735475156559424	0.224805613891749	0.18259065455795	ENSMUSG00000038518	1
GO:1903960	negative regulation of anion transmembrane transport	1/37	44/21351	0.0735475156559424	0.224805613891749	0.18259065455795	ENSMUSG00000005057	1
GO:0051091	positive regulation of DNA-binding transcription factor activity	2/37	260/21351	0.0744852892648848	0.226100163253612	0.183642107905793	ENSMUSG00000027104/ENSMUSG00000059714	2
GO:0001937	negative regulation of endothelial cell proliferation	1/37	45/21351	0.0751563175483128	0.226100163253612	0.183642107905793	ENSMUSG00000029648	1
GO:0042149	cellular response to glucose starvation	1/37	45/21351	0.0751563175483128	0.226100163253612	0.183642107905793	ENSMUSG00000024423	1
GO:0048536	spleen development	1/37	45/21351	0.0751563175483128	0.226100163253612	0.183642107905793	ENSMUSG00000038518	1
GO:0001941	postsynaptic membrane organization	1/37	46/21351	0.0767624011046214	0.226100163253612	0.183642107905793	ENSMUSG00000047454	1
GO:0003254	regulation of membrane depolarization	1/37	46/21351	0.0767624011046214	0.226100163253612	0.183642107905793	ENSMUSG00000025220	1
GO:0009262	deoxyribonucleotide metabolic process	1/37	46/21351	0.0767624011046214	0.226100163253612	0.183642107905793	ENSMUSG00000025220	1
GO:0010518	positive regulation of phospholipase activity	1/37	46/21351	0.0767624011046214	0.226100163253612	0.183642107905793	ENSMUSG00000029648	1
GO:0010559	regulation of glycoprotein biosynthetic process	1/37	46/21351	0.0767624011046214	0.226100163253612	0.183642107905793	ENSMUSG00000025220	1
GO:0031952	regulation of protein autophosphorylation	1/37	46/21351	0.0767624011046214	0.226100163253612	0.183642107905793	ENSMUSG00000024423	1
GO:0043618	regulation of transcription from RNA polymerase II promoter in response to stress	1/37	46/21351	0.0767624011046214	0.226100163253612	0.183642107905793	ENSMUSG00000024423	1
GO:0061647	histone H3-K9 modification	1/37	46/21351	0.0767624011046214	0.226100163253612	0.183642107905793	ENSMUSG00000038518	1
GO:0022409	positive regulation of cell-cell adhesion	2/37	267/21351	0.07797578287816	0.228980244584808	0.185981355250819	ENSMUSG00000059714/ENSMUSG00000005087	2
GO:0021772	olfactory bulb development	1/37	47/21351	0.0783657707905699	0.229432316892873	0.186348535488039	ENSMUSG00000032446	1
GO:0007520	myoblast fusion	1/37	48/21351	0.0799664310647317	0.230040676337235	0.186842654594896	ENSMUSG00000059714	1
GO:0031057	negative regulation of histone modification	1/37	48/21351	0.0799664310647317	0.230040676337235	0.186842654594896	ENSMUSG00000038518	1
GO:0045581	negative regulation of T cell differentiation	1/37	48/21351	0.0799664310647317	0.230040676337235	0.186842654594896	ENSMUSG00000005087	1
GO:1902743	regulation of lamellipodium organization	1/37	48/21351	0.0799664310647317	0.230040676337235	0.186842654594896	ENSMUSG00000005087	1
GO:1990928	response to amino acid starvation	1/37	48/21351	0.0799664310647317	0.230040676337235	0.186842654594896	ENSMUSG00000024423	1
GO:0043523	regulation of neuron apoptotic process	2/37	271/21351	0.0799935685205613	0.230040676337235	0.186842654594896	ENSMUSG00000031765/ENSMUSG00000027104	2
GO:0014888	striated muscle adaptation	1/37	49/21351	0.0815643863785661	0.233178186941077	0.18939099004311	ENSMUSG00000025220	1
GO:0033120	positive regulation of RNA splicing	1/37	49/21351	0.0815643863785661	0.233178186941077	0.18939099004311	ENSMUSG00000029817	1
GO:0021988	olfactory lobe development	1/37	50/21351	0.0831596411764245	0.236348453869838	0.191965930693501	ENSMUSG00000032446	1
GO:0098754	detoxification	1/37	50/21351	0.0831596411764245	0.236348453869838	0.191965930693501	ENSMUSG00000031765	1
GO:0043620	regulation of DNA-templated transcription in response to stress	1/37	51/21351	0.0847521998955683	0.238780111010123	0.193940960859424	ENSMUSG00000024423	1
GO:0070229	negative regulation of lymphocyte apoptotic process	1/37	51/21351	0.0847521998955683	0.238780111010123	0.193940960859424	ENSMUSG00000005087	1
GO:1903018	regulation of glycoprotein metabolic process	1/37	51/21351	0.0847521998955683	0.238780111010123	0.193940960859424	ENSMUSG00000025220	1
GO:0060043	regulation of cardiac muscle cell proliferation	1/37	52/21351	0.0863420669661722	0.241432847176903	0.196095554887023	ENSMUSG00000038518	1
GO:0001960	negative regulation of cytokine-mediated signaling pathway	1/37	53/21351	0.0879292468113413	0.241432847176903	0.196095554887023	ENSMUSG00000004934	1
GO:0002720	positive regulation of cytokine production involved in immune response	1/37	53/21351	0.0879292468113413	0.241432847176903	0.196095554887023	ENSMUSG00000006386	1
GO:0010828	positive regulation of glucose transmembrane transport	1/37	53/21351	0.0879292468113413	0.241432847176903	0.196095554887023	ENSMUSG00000025220	1
GO:0016202	regulation of striated muscle tissue development	1/37	53/21351	0.0879292468113413	0.241432847176903	0.196095554887023	ENSMUSG00000059714	1
GO:0030850	prostate gland development	1/37	53/21351	0.0879292468113413	0.241432847176903	0.196095554887023	ENSMUSG00000005087	1
GO:0042307	positive regulation of protein import into nucleus	1/37	53/21351	0.0879292468113413	0.241432847176903	0.196095554887023	ENSMUSG00000006386	1
GO:0060612	adipose tissue development	1/37	53/21351	0.0879292468113413	0.241432847176903	0.196095554887023	ENSMUSG00000027104	1
GO:0061383	trabecula morphogenesis	1/37	53/21351	0.0879292468113413	0.241432847176903	0.196095554887023	ENSMUSG00000006386	1
GO:0030217	T cell differentiation	2/37	288/21351	0.0887494447178008	0.242998479621697	0.197367186177467	ENSMUSG00000032446/ENSMUSG00000005087	2
GO:0070482	response to oxygen levels	2/37	289/21351	0.0892732718548693	0.243037315696646	0.197398729448218	ENSMUSG00000006386/ENSMUSG00000029648	2
GO:0009395	phospholipid catabolic process	1/37	54/21351	0.0895137438471184	0.243037315696646	0.197398729448218	ENSMUSG00000036833	1
GO:1904036	negative regulation of epithelial cell apoptotic process	1/37	54/21351	0.0895137438471184	0.243037315696646	0.197398729448218	ENSMUSG00000006386	1
GO:0032481	positive regulation of type I interferon production	1/37	55/21351	0.0910955624824967	0.244599134621511	0.198667263337809	ENSMUSG00000059714	1
GO:0032648	regulation of interferon-beta production	1/37	55/21351	0.0910955624824967	0.244599134621511	0.198667263337809	ENSMUSG00000059714	1
GO:0046902	regulation of mitochondrial membrane permeability	1/37	55/21351	0.0910955624824967	0.244599134621511	0.198667263337809	ENSMUSG00000027104	1
GO:2000351	regulation of endothelial cell apoptotic process	1/37	55/21351	0.0910955624824967	0.244599134621511	0.198667263337809	ENSMUSG00000006386	1
GO:0002548	monocyte chemotaxis	1/37	56/21351	0.0926747071194309	0.246119713989308	0.199902301810679	ENSMUSG00000029648	1
GO:0043330	response to exogenous dsRNA	1/37	56/21351	0.0926747071194309	0.246119713989308	0.199902301810679	ENSMUSG00000059714	1
GO:0048538	thymus development	1/37	56/21351	0.0926747071194309	0.246119713989308	0.199902301810679	ENSMUSG00000038518	1
GO:1901861	regulation of muscle tissue development	1/37	56/21351	0.0926747071194309	0.246119713989308	0.199902301810679	ENSMUSG00000059714	1
GO:0032608	interferon-beta production	1/37	57/21351	0.094251182152846	0.247600402844774	0.201104940582175	ENSMUSG00000059714	1
GO:0045620	negative regulation of lymphocyte differentiation	1/37	57/21351	0.094251182152846	0.247600402844774	0.201104940582175	ENSMUSG00000005087	1
GO:0048634	regulation of muscle organ development	1/37	57/21351	0.094251182152846	0.247600402844774	0.201104940582175	ENSMUSG00000059714	1
GO:0060761	negative regulation of response to cytokine stimulus	1/37	57/21351	0.094251182152846	0.247600402844774	0.201104940582175	ENSMUSG00000004934	1
GO:0097193	intrinsic apoptotic signaling pathway	2/37	299/21351	0.0945627774245994	0.2477493791286	0.201225941462476	ENSMUSG00000004934/ENSMUSG00000005087	2
GO:0010517	regulation of phospholipase activity	1/37	58/21351	0.0958249919706515	0.248475194244208	0.20181545991245	ENSMUSG00000029648	1
GO:0070265	necrotic cell death	1/37	58/21351	0.0958249919706515	0.248475194244208	0.20181545991245	ENSMUSG00000025220	1
GO:0072577	endothelial cell apoptotic process	1/37	58/21351	0.0958249919706515	0.248475194244208	0.20181545991245	ENSMUSG00000006386	1
GO:0051402	neuron apoptotic process	2/37	302/21351	0.0961673782369916	0.248475194244208	0.20181545991245	ENSMUSG00000031765/ENSMUSG00000027104	2
GO:0001954	positive regulation of cell-matrix adhesion	1/37	59/21351	0.0973961409537483	0.248475194244208	0.20181545991245	ENSMUSG00000006386	1
