gene_symbol	baseMean	log2FoldChange	lfcSE	pvalue	padj
Cnot10	2820.22333322217	-0.040719658624487	0.074093652259115	0.307179459231332	0.638033844231328
Hist1h2ab	88.7431722043325	-0.040698471371775	0.133990971581898	0.418929880117201	0.732168594163424
Chmp1a	5517.5679980137	-0.040688868308958	0.063240683374931	0.278514857820818	0.608696976716055
Atg4d	1122.39897101096	-0.040662838166783	0.089116460472799	0.342941489941172	0.668438149118793
Cabin1	3015.57441211177	-0.040660557097122	0.08504066741945	0.333906147106309	0.659984621641473
Atp5d	10977.128042767	-0.040653759869117	0.059531838579408	0.26789728362625	0.596959977533607
Eva1b	717.856227493224	-0.040638479791915	0.098617466207098	0.362988323708428	0.684240525878997
Sall2	294.627796132891	-0.040634679633354	0.134603708911316	0.420346557160599	0.733555700875771
BC003965	2056.00501091703	-0.040622459797971	0.065802804223845	0.286460328711419	0.617728611210057
Rxrb	2105.41127694839	-0.040620133610035	0.079752014571492	0.322075465661463	0.649640001406208
Wipf1	2753.1525336791	-0.040614284821775	0.080323632612901	0.323494072640924	0.650404366113688
Vrk2	1447.51385440204	-0.040541545056926	0.075315120173413	0.312169304205433	0.642071173870174
Xiap	1337.470115986	-0.040524473278489	0.090370751643697	0.347163579130169	0.671198053322085
Ptgir	189.938355873377	-0.040520233922941	0.158018866846312	0.445802347308839	0.753364482123627
Sdccag3	1536.95715273533	-0.040502127994225	0.1028178812542	0.372594579569661	0.693594392033537
Cenpi	1708.89669467915	-0.040437758822739	0.071313582175614	0.303191373101582	0.632980362237543
Adck5	1272.04290574396	-0.04043267279624	0.084753346703311	0.335738576159071	0.661833358881376
Nup210	5847.07607402513	-0.040394884936741	0.101437720146348	0.371125838319327	0.691955361794556
Laptm4a	12499.6686200695	-0.040356446892862	0.048520454119586	0.232270520223904	0.55794082635795
Fbxl12os	72.9666873079679	-0.040345929862443	0.148189059061477	0.438373591841547	0.747466480923254
Slc29a2	406.766760001369	-0.040339826801144	0.110013027795585	0.387372431330354	0.705559325798233
Nacc1	1385.18514687926	-0.040323759192012	0.091834339593565	0.352482290156251	0.675548133301573
Snap29	1456.12886105936	-0.040256860313256	0.07915945976334	0.324643796992276	0.651302527982314
Vamp4	1375.69676507773	-0.040232441822942	0.075122607024355	0.315089487529193	0.64470728216235
Il7	81.458616689777	-0.040167671048221	0.170956255728393	0.459867556665873	0.763148690972018
Srprb	1704.46343874409	-0.040163405920537	0.09347615475088	0.357693835436549	0.680125327560087
Uba7	5191.28800889958	-0.040147467685359	0.082750218972141	0.334282890885394	0.660176550779855
Pxmp4	1545.2491521883	-0.040093065109403	0.071556001447909	0.307625130768069	0.638101204935975
Pop1	634.536006843436	-0.040056627132664	0.098418041500078	0.368920908628926	0.690024149176967
1700008J07Rik	153.317321237717	-0.040029825604331	0.136027635419244	0.42839478943764	0.740804770229631
Hps6	536.900404135251	-0.039989796371444	0.106762979979607	0.385429599922008	0.704231944197185
A330009N23Rik	114.03357475109	-0.03994379162869	0.151173075366257	0.44544861810558	0.753364482123627
Gmeb1	1502.1919976266	-0.039922177270778	0.076228627885406	0.321256653116487	0.649445715599762
Sfxn2	942.064987455962	-0.039904282345076	0.089357490127477	0.351774854192169	0.674520854269715
Rps2	53801.1598809614	-0.039845072868209	0.053150735875714	0.255869628063135	0.583957646115375
Usf2	578.195854204043	-0.039842636089685	0.097426712553294	0.369297299590589	0.690206801743236
Ska2	1342.39260614681	-0.039839420443821	0.0715012562828	0.310311227830453	0.640798515455286
Map2k5	1926.5094741115	-0.039830549130308	0.061888380304835	0.284135511261364	0.615175270529924
Stk19	1231.2190999659	-0.039810915524777	0.089816400979658	0.353802901929932	0.676760566258453
Pla2g6	629.820417524252	-0.039783689075544	0.099936758191092	0.374901976607794	0.695051730408211
Ddias	781.077634168012	-0.039763688218504	0.105302427315327	0.385251791628193	0.70405823631819
Gm7285	240.252190409811	-0.039761385443829	0.132330240857897	0.426718423737772	0.739211076284218
Eapp	2456.28834721002	-0.039759265687371	0.061251715021124	0.283063959748463	0.613699379550845
Pold2	8893.17431171556	-0.039751377551181	0.062553306963328	0.286966274078381	0.618129543653505
Blm	2416.31315424522	-0.03974380543445	0.070947197788484	0.309953145478332	0.640346117210902
Cul9	800.06045419245	-0.039720275624756	0.102191074338714	0.379932745437096	0.699427031681142
Fam207a	1375.83558622048	-0.039705908047722	0.079126022522478	0.330676729446979	0.657343906095006
Ivns1abp	21629.6434510882	-0.039674850088025	0.061701771838215	0.285347363611414	0.616644386609957
Ppp1r14b	623.667714436289	-0.039618447862692	0.145532399929769	0.443243705612555	0.751466754134837
Cd81	18498.8441409102	-0.039610389276491	0.051705897748425	0.253261743877226	0.582130275139272
Mvb12a	2585.81008968356	-0.039607805092492	0.073561431376467	0.318148991825041	0.647599706760265
Cntrob	696.21031301192	-0.039562563966642	0.116959011007436	0.407239645851428	0.722154514779181
Dennd6a	1920.93424947672	-0.03953741534453	0.141147870351546	0.439435857557697	0.748499402974178
Brat1	1886.26963039869	-0.039494381288327	0.093706464813246	0.365567620741325	0.68714475448231
Cby1	1693.72902381733	-0.039475373377495	0.079276071098245	0.33361929425477	0.659856800296022
Rabl6	3656.56122091977	-0.039471687853375	0.070839422224632	0.312739593775771	0.642470780464844
Ykt6	2902.3364925198	-0.039426029683011	0.068648206463725	0.307514755448679	0.638101204935975
Gdpgp1	437.656115555494	-0.039410972775653	0.10952732070705	0.396646125558218	0.713829984157526
Swap70	5043.23630301913	-0.039321794963008	0.061781852762226	0.289603479699188	0.620076088222241
Myo15	90.771207614547	-0.03926081316391	0.179441006859352	0.475121439015035	0.776437920004242
Gpx7	402.907694061862	-0.039242568846003	0.101456680587702	0.383825444253769	0.702690427477933
Bcl2l13	2249.91950582918	-0.039238615417545	0.078390571654469	0.33417534024861	0.660176550779855
Zfp420	262.508592524662	-0.039204562450852	0.145863006966949	0.44794227484073	0.754691219459102
Dennd6b	418.720655378423	-0.039190798933422	0.098501708462169	0.378669412487513	0.699209787467412
Iqgap3	1068.65364592845	-0.039190571367696	0.093348003685483	0.368220449808266	0.689478773720935
Fbxl4	750.505571597595	-0.039167670762335	0.10069046138891	0.383192507985129	0.702579118399574
Dap3	4520.88978843957	-0.039119435573753	0.065338673375123	0.302046348079931	0.631937955287059
Kbtbd2	1347.80076079092	-0.039118196996413	0.088038556617516	0.357681038869745	0.680125327560087
Ppm1b	1112.91491702273	-0.039093635130821	0.192559154211278	0.485064969823078	0.781065696390724
Jmjd4	454.746513261947	-0.039065382204192	0.111975015622953	0.404622984568866	0.72125788430246
Pdpk1	1880.61037355754	-0.039057970237846	0.072693686655241	0.322190672647048	0.649640001406208
Mettl23	1815.16896333387	-0.039051954039106	0.066667148812973	0.306464825330093	0.637167334628175
3110043O21Rik	316.603040005197	-0.039047922457529	0.119455033082211	0.416695384073366	0.731183635142265
Pnp	4856.68714319088	-0.03903361184198	0.066431983281529	0.306035509972735	0.636778275994741
Zbtb24	1417.02433118105	-0.039005940161116	0.075569927538919	0.329967448621034	0.656829468474172
Reep5	5472.79414015653	-0.038996963778971	0.050197152565901	0.254582155702557	0.58305705788253
Bbx	4892.68734061874	-0.038990286462337	0.071145928975975	0.319011860245592	0.648126677855244
Kat6a	530.350043915972	-0.03897598210228	0.10965668745522	0.401680287957385	0.718399108946813
Rce1	2279.15685143904	-0.038951963377034	0.070056836551817	0.316630199833541	0.6464300026594
Acad8	2157.79852422174	-0.03892781186934	0.067619707206772	0.310464817848931	0.640798515455286
Dbr1	2122.95353291667	-0.038922461111687	0.061653911311396	0.293829007338152	0.625154578698549
Slc35f2	1019.4221967093	-0.038907387619304	0.077393050852577	0.33554213079401	0.661777662805764
Dars2	2751.73746621044	-0.038833641862435	0.076083606199322	0.333200304571748	0.659693562788921
Gm37675	221.491652612711	-0.038833405810933	0.224557092600482	0.503503855827977	0.794296311062754
Gtf2ird1	730.395315682364	-0.038832632594966	0.107330299232572	0.39921256761072	0.715394739346734
Gabpa	1970.91732393069	-0.038826446179301	0.073478983105127	0.326824933049523	0.654386500884279
Mrps26	4096.69326251529	-0.03881872643354	0.063248719883106	0.299644522348539	0.629550041933914
Bckdk	7785.83929336469	-0.038812362035663	0.054563320775346	0.272734893345758	0.602087653086464
Acvr1	82.780050122156	-0.038777511956679	0.183598965499803	0.482808055853248	0.780785591424048
Pcnt	4541.3335507181	-0.038774902940802	0.080294974201014	0.34398206644779	0.669074056798874
Pex16	1526.37611663466	-0.038740202745583	0.082012755765805	0.348390707484175	0.671623858591233
Bace1	1725.69582440812	-0.038696303819592	0.075104810418827	0.332371919719894	0.65849582752159
Slc22a5	638.274644880516	-0.038668104878361	0.103834817488638	0.394728505816372	0.711805759802677
Nudt16l1	4134.44460313119	-0.038640336930516	0.052654260819575	0.268035232203331	0.596959977533607
Spice1	1254.08970692029	-0.038570952065967	0.095330993118965	0.379309512480566	0.699427031681142
Ubc	5104.44635295647	-0.038570523686907	0.122062690821186	0.425792386031287	0.738256210793241
Ulk2	704.475691423587	-0.038550994610809	0.102331479764563	0.393246347202083	0.710707584705897
Gpatch3	490.612523272757	-0.03849459119165	0.099693284100826	0.388846235977378	0.70678036608979
Mrpl37	4658.91683579788	-0.03848991368497	0.062927651224854	0.30256249755711	0.632002782014533
Rps29	16423.8268310238	-0.038486176736304	0.057625571543198	0.286663754397923	0.617728611210057
Rnf13	4454.73760101272	-0.038474039916415	0.061826211030273	0.299565434842743	0.629550041933914
Mpp6	946.205868782227	-0.038466024653102	0.09587871787067	0.38161611049618	0.700450407136824
Bco2	110.596985886732	-0.038465467363057	0.141796030633268	0.451578286759989	0.758250819492875
Gm43788	219.644503814683	-0.038427152958665	0.182331653386517	0.48560747026517	0.781065696390724
Abhd13	490.752049652396	-0.038409438571289	0.149985836578269	0.460462494373217	0.763805602769506
Zfp354c	187.365255635391	-0.038391800957848	0.13883450285963	0.44912896636905	0.756279360773219
Pcbp1	11280.2924385108	-0.038328025337044	0.116386531285533	0.419957032731274	0.733092696592718
Eif4g1	6919.23573210245	-0.038320271662376	0.068801310072693	0.320662952054637	0.649238288350233
1700023H06Rik	188.446515887266	-0.038316927478734	0.179356501273589	0.48479907164174	0.781065696390724
Rcn1	3217.36650879083	-0.038299129551552	0.07843743887658	0.345063784725189	0.669813010178611
Auh	2079.0451837505	-0.038276209747925	0.063345176692365	0.306266547144736	0.63714669060565
BC037034	408.584614228383	-0.038239227234667	0.163158450040867	0.473781426462017	0.775230934011317
Klf16	492.404624769627	-0.038238832011535	0.109096803377559	0.408977263072755	0.723556296959053
Rnf187	11814.3927473272	-0.038222174152734	0.068158255871496	0.320110983531014	0.648696393659587
Ino80e	2973.12996277621	-0.038176282313363	0.061432689654398	0.301928355982912	0.631937955287059
Snapc4	940.745238569893	-0.038077677248767	0.101462180667715	0.396990648208108	0.713925944289121
Gm17251	360.979137867702	-0.038073277615057	0.097412898129167	0.389186762810022	0.706980693784165
Arhgap25	3083.27228820774	-0.03806603082022	0.07228507279614	0.332649504012582	0.658878957335367
Sdr39u1	2359.14627689082	-0.038056782657325	0.083197768011265	0.359010206737289	0.681311331242277
Ubiad1	1190.37163006783	-0.038007885267646	0.091196723060922	0.377190491065849	0.697719239534781
Tubb2a	253.655572735698	-0.038007728793249	0.118248020660728	0.426411800406418	0.739077139835269
Use1	5291.45959615206	-0.038001814425717	0.057269785426535	0.291294279334065	0.622003920633014
Coq2	2411.93784567418	-0.037973933685363	0.158622246505901	0.47286631072359	0.77427020832033
Ahdc1	325.733429408764	-0.037942996935848	0.128249721387159	0.441236722877023	0.750267686090518
Gm16907	99.9714546043315	-0.037933904909557	0.184583292206733	0.492165896447469	0.786185760025516
Mrpl23	2352.68218979627	-0.037880498651225	0.064847273332618	0.315171200598983	0.644762712629186
Zfp59	387.500124145989	-0.037873412634282	0.112741957627757	0.419243955104599	0.732389469595188
Ralgapa2	544.177628998509	-0.037848589389329	0.112111527327266	0.418488934170751	0.731937083857096
Mrpl46	2818.28927097748	-0.037801706042103	0.068419236572257	0.325770775412608	0.652979832394368
Jmjd1c	1914.80806611589	-0.037776208981216	0.104782425458845	0.406607964882707	0.721961554975252
Bcl7b	2953.16247976631	-0.037732228889932	0.066727642719849	0.322080598101435	0.649640001406208
Gnptg	1325.50981145262	-0.037712063485571	0.077996379822708	0.350882478640186	0.673685227369673
Eif4g3	1890.31315291605	-0.037644057613999	0.085985192141591	0.370121306041711	0.690855472427211
Wdtc1	560.562111795465	-0.037634319999402	0.098543360393348	0.396482297428943	0.713752789210194
Fan1	105.559905524254	-0.037631805454554	0.170424257397606	0.485771553636623	0.781065696390724
Pcsk7	1126.10639323919	-0.037627593785203	0.095163355035362	0.389830200824127	0.707539123864511
Irf3	4647.04929929614	-0.037587927230333	0.067794425566324	0.326663180975758	0.654353123541405
Exosc7	7642.04923307868	-0.037582523921301	0.047395621773074	0.259972921592567	0.588579731433716
Rab35	1131.22059134734	-0.037574780221258	0.150236508992155	0.469689948120067	0.771960477249968
Arl8b	3990.14616036321	-0.037558563533301	0.053664387758397	0.28463233065109	0.615781250635088
Vps16	4014.05905365953	-0.037555010810326	0.065009759461806	0.319514549673614	0.648696393659587
AW112010	3491.54042610377	-0.037546564089982	0.076046414664565	0.348132086843312	0.671623858591233
Itgb3bp	892.26946988412	-0.037506385810822	0.068908108059555	0.330581641434773	0.657343906095006
Cenph	2132.45125313111	-0.037501350799266	0.080505617532597	0.359309596722156	0.681769889038472
Slc16a10	1601.76102414949	-0.037491984514716	0.095359448567183	0.391808823745625	0.709506107476961
Jrk	311.170375163133	-0.037460691761222	0.117291366912668	0.431135209036447	0.741962386275873
Scyl1	2363.25411992552	-0.037412457301148	0.089176610118137	0.379829570420337	0.699427031681142
Sema4c	170.888016771625	-0.037395723633182	0.142893821924536	0.464382848836208	0.767356406036923
Lysmd2	621.007659221214	-0.037387021304859	0.108552422429777	0.417761152945543	0.731205908862573
Tomm34	3674.82331953681	-0.037383922331688	0.061087548130205	0.310424345482402	0.640798515455286
Otud1	147.990762086312	-0.037382351682153	0.146670666464078	0.468355062197416	0.770732351063474
Dbnl	10525.6430297432	-0.037364623646928	0.057895999943112	0.300985221130917	0.630717122355645
Dirc2	158.886660679671	-0.037340321133596	0.133180328572553	0.454120844924076	0.759362275735371
Actr1b	3197.75693407329	-0.037331671089046	0.067794610087503	0.329740949723387	0.656817865158942
Mcmbp	4057.26823358706	-0.037303431637435	0.100214985392427	0.403563965683105	0.720458114174739
Gnal	404.294390167377	-0.037297041057717	0.097459701885531	0.39828468523044	0.714952184584891
Zfp827	120.263517454213	-0.037292290252092	0.164193983615099	0.48469499763912	0.781065696390724
Ube2s	966.80799830544	-0.037291957944812	0.199886183907752	0.507665897565917	0.796767485024342
Stx8	1028.29633099003	-0.037285805939989	0.071023081855305	0.338708372331127	0.664622720205783
Nr6a1os	164.987191473065	-0.037274471923483	0.159402634724567	0.4810311704413	0.780022331946899
Gm7984	91.7391756363771	-0.037273872296418	0.127465521374779	0.447683580560929	0.754691219459102
Isoc2b	641.571983645617	-0.03724100767124	0.100655265052435	0.405132348249219	0.721397968313705
Rps21	3400.8269515715	-0.037223810628986	0.067392328656516	0.329972086341884	0.656829468474172
Atxn7l3	539.615975722351	-0.037175275062131	0.109873691663489	0.422462568372991	0.735005963655378
Mkl1	2189.31612315884	-0.037167744206977	0.089889557099382	0.38424787834144	0.702985424045623
Mzb1	67.373119384433	-0.03710832886432	0.215483866193362	0.517128384146058	0.801658796876262
Zscan18	190.288779043804	-0.037106612251982	0.139688315664369	0.464165442115418	0.767356406036923
Atp9a	92.7581096883105	-0.037101171168264	0.281688798908333	0.537780262571986	0.815202019499012
Gfer	1584.17631317045	-0.037096973429384	0.074952881986352	0.35083086019677	0.673685227369673
Wbscr16	1833.4043844661	-0.037092724733747	0.091970677154304	0.389533741341578	0.707393274276306
Rps24	16726.2622398304	-0.037081824840581	0.06911322900601	0.336233244242701	0.662034564644011
Arfgap1	2355.4395435129	-0.036996314902973	0.078341772139169	0.360233455289521	0.681915068063343
Pqlc2	196.867424679825	-0.03691204871813	0.119779317719759	0.441125080250437	0.750185916622411
Dcaf8	11011.9539224327	-0.036818976998964	0.049409884145087	0.277893422056728	0.607792098194851
Fbxl8	598.43519329273	-0.036784170471806	0.104140761309283	0.416964010946983	0.731193892937681
Aasdhppt	1979.42555242205	-0.036735287999864	0.064460550691275	0.327968484738284	0.655369263283356
Sgsm2	220.420327638726	-0.03672696612711	0.137067794958275	0.465503234410673	0.768396053556648
Mroh1	457.978007183936	-0.03670392458253	0.115158715813553	0.436522710465719	0.74633749628293
1700001C19Rik	137.508140091378	-0.036695909271334	0.147800415342259	0.477008354989536	0.777259098866166
Micu2	4648.85107704457	-0.036688975203719	0.062231850184903	0.322264382075884	0.649640001406208
Tes	6784.01673795398	-0.036673341700022	0.07132606801574	0.346905035728999	0.671136856798013
Psmd3	5841.92718263849	-0.036671546674335	0.063994808708152	0.327460835715471	0.655032656293072
Pin1	6114.75522174923	-0.036649325405554	0.054730271674328	0.299557123301262	0.629550041933914
Ankle2	3370.83320954391	-0.036606821415112	0.071857080439423	0.34906444942768	0.672062909959619
Arhgap10	471.810684715048	-0.036580055861098	0.097504729007356	0.406836796316087	0.722042030328536
Asun	2700.98391772446	-0.036510659112271	0.077515436073786	0.36414184586833	0.685211278276704
Rock1	2218.03706759703	-0.036474144269181	0.089892487904956	0.392534058176836	0.70989306307942
Kras	1106.00294227549	-0.036472161218498	0.167438038844893	0.496031640452815	0.788361045362196
Slc35f6	528.48313285955	-0.036455692790507	0.103454790879184	0.419589166654598	0.732667237158414
Synj2	439.449871332118	-0.036390107051776	0.108232231218737	0.428828240496167	0.740804770229631
Qtrt1	2214.60812039412	-0.036387123687824	0.073510804612179	0.355899402468796	0.678876013339596
Tmem63b	214.144008319989	-0.036345995742441	0.130245968926162	0.461747751720026	0.764800639108438
Zfyve1	295.832583862593	-0.036342360395817	0.128269636607058	0.459297056910124	0.762738106326266
Dip2c	133.432466519022	-0.036327109929597	0.148719579665131	0.481976809549818	0.780629756154177
Arhgef11	84.9442552540592	-0.036318091572764	0.178877070412363	0.50565425961822	0.795475553904438
Kdm6b	943.948980811955	-0.036291294795575	0.103932105208708	0.422407985519474	0.735005963655378
Rnf121	829.340594887567	-0.036263833281238	0.091481489513377	0.398420490528585	0.714952184584891
Zfr2	63.4468659355312	-0.036252177713514	0.219799609107562	0.527875451608178	0.809051495965568
Arhgef7	1932.68581755186	-0.036234001901263	0.086091339380738	0.38720697551761	0.705447004014488
Ndufv1	8054.91271170308	-0.036230002999807	0.052847657173348	0.298342296769987	0.629219337070519
Vps18	1849.29202348483	-0.036210107794139	0.081708474842739	0.377635625200762	0.698028643888161
Efr3a	5346.86729762413	-0.036208847374584	0.061631257195088	0.32652201106557	0.654263421934815
Arf5	5775.67051799687	-0.036200425692142	0.127372595165772	0.459769794302031	0.763148690972018
Adnp2	995.854461832888	-0.036169460435701	0.090851644785585	0.398241632283267	0.714952184584891
Sirt7	5177.04690326311	-0.036082927175098	0.073912695980031	0.360644756921729	0.681915068063343
Pspc1	2628.76855377472	-0.0360584572495	0.082004474354247	0.380171403473432	0.699521303886642
Hook2	1124.6109122406	-0.036054932273206	0.092800719576618	0.403684147054559	0.720563688466961
Inpp5e	1626.94106121694	-0.036040529525911	0.079695590205534	0.375052792817018	0.69510490915561
Fbxo46	1158.31839431905	-0.035920642210476	0.083740028908761	0.385800948292485	0.704231944197185
Baz2a	1072.07915792528	-0.035902631513997	0.09297449619751	0.405889938249375	0.721748146933644
Snrnp35	593.939362681922	-0.03589046609026	0.093236381440305	0.406574578285179	0.721961554975252
Cdc34	851.336668913258	-0.035872668806806	0.10114308022906	0.422277544729623	0.735005963655378
Mark2	2326.70727418388	-0.035866249046286	0.066985094613274	0.345627156885708	0.670245270228174
Znrf3	861.100969169701	-0.035840913533678	0.077073534177274	0.371321310590629	0.692079350283934
Gm13604	146.451161394711	-0.03583590106032	0.109071885923094	0.436822437863628	0.74633753389678
Fam149b	474.773760778885	-0.035813154663318	0.082717172916426	0.384813043410639	0.703692202078882
Snrpc	3766.45459539203	-0.035761135469649	0.059750103272259	0.326677648003177	0.654353123541405
Kcnb1	93.1118266793833	-0.035724588717144	0.20778449871564	0.528104183023949	0.809051495965568
1600020E01Rik	551.798248704073	-0.035703086575014	0.091078071727543	0.404396075776888	0.720984702097385
Edrf1	820.047684421018	-0.035677378845933	0.091219263932898	0.405005839116995	0.721397968313705
Socs5	978.112890817066	-0.035676547970194	0.086362507296461	0.394626808145138	0.711805759802677
Prmt1	19380.5053008378	-0.03560617107047	0.063370349875503	0.339078806398508	0.664727502012021
Cenpb	762.157471963752	-0.035605312095606	0.087879859035875	0.398803546483647	0.715124541857039
Wnk1	3012.32241023087	-0.035579889802927	0.072601982948545	0.363667350586316	0.684864295839322
Malsu1	1422.12701651403	-0.035558879435301	0.05625333715752	0.318470308726305	0.647790607622563
Clic5	369.83746678056	-0.035545412010019	0.113024246252097	0.446763037529104	0.753831488163823
2310022A10Rik	1788.04065349321	-0.035514545840973	0.087176268234953	0.398400800464882	0.714952184584891
Thnsl2	273.620375498096	-0.035512805417773	0.107355172047608	0.437762130118354	0.746941917305154
B4galt6	470.726103714007	-0.035288528260838	0.11068506207353	0.446054999461023	0.753467832518304
Nmd3	3575.14100527833	-0.035284001827307	0.060904507189546	0.336196867188946	0.662034564644011
Tcea2	695.470602541516	-0.035260140315187	0.071774220649651	0.365635056159216	0.68714475448231
Dhrs7b	1566.82754863793	-0.035256224788613	0.086766346256836	0.400713162756117	0.716995327144643
Ifi204	90.6381227146858	-0.035199019914082	0.205482492415696	0.532625322207396	0.811658830794747
Cux1	11240.1779071107	-0.035153524690582	0.06952685611523	0.361292159607367	0.682678510005661
St3gal4	1674.62912372929	-0.035143432640818	0.07997247320426	0.386861913473621	0.705253749288437
Cep120	1772.60778689421	-0.035139984016151	0.066540836908199	0.35366920034381	0.676698499545117
Cd79a	64.0505641516034	-0.035049131713876	0.24157502887931	0.548406943381313	0.821601162542584
Abhd11	2674.63677126424	-0.035037878901957	0.054010417299189	0.31786341123713	0.64734870604644
Nprl3	1491.54146931206	-0.034981018553954	0.0857535106547	0.401938608972453	0.718643341458776
Wdr81	351.133623003701	-0.034954494990456	0.107876124727904	0.445401777617294	0.753364482123627
Gm34727	75.2927461687687	-0.034946338606928	0.200792318778862	0.533047905773165	0.811827111276668
Atp7b	83.9954361554349	-0.034920795353542	0.152170703778382	0.500944571117496	0.792222630958056
Rps12	4917.22734833786	-0.034909071949186	0.077070818319219	0.383016441169412	0.702365398720481
Cdk5rap1	605.361612172417	-0.034858007366358	0.110609480351667	0.451127861322153	0.75802324199953
Slc25a25	515.683241258193	-0.034815007371229	0.116647532547115	0.461096108950393	0.764435178377871
Gemin2	2142.60516438753	-0.03480692243922	0.065120889466592	0.354162364179369	0.67722866463199
Prim2	3753.6274949739	-0.034795939056366	0.075743210303241	0.381284584388854	0.700418037868735
Tada3	2653.43135054578	-0.03478679345092	0.085766537484412	0.404408650676617	0.720984702097385
Rnase4	254.905876753421	-0.034696441675318	0.126698549556201	0.476452592232137	0.777016634250918
Mrpl15	4467.97541331009	-0.034668295820935	0.053710009031401	0.321746007733654	0.649640001406208
Gemin6	1682.09887710692	-0.034618113399814	0.059872999473218	0.341873979012864	0.667049772674958
Zfp516	124.149331429625	-0.0346143606519	0.152651286988566	0.504857864985999	0.794692963196684
Gmpr2	3311.45166780107	-0.034598773498437	0.069823609170879	0.369182759714061	0.690206801743236
Recql4	284.888812378731	-0.034593395681743	0.118277134665348	0.466167103720018	0.769061704026708
Rad51	4172.57048424402	-0.034533908603955	0.053356435276261	0.322329701920259	0.649640001406208
Tspan14	4991.31315000964	-0.034530933683494	0.062788037993837	0.351364132831603	0.67402781222294
Pias4	2049.893915831	-0.034514368515035	0.072948805251206	0.378099996823872	0.698668184487944
Kcna3	953.765058670375	-0.034492749308029	0.189374176000942	0.531918708870939	0.811315213788935
Mphosph9	1022.50979347687	-0.034485780277924	0.096687058305478	0.430781011646253	0.741589757787151
Rcn2	8151.86742549365	-0.034483796818777	0.052450892635366	0.319830703865078	0.648696393659587
Crip2	117.230985117762	-0.034477251373072	0.149879705632781	0.503974931434767	0.79450376540436
Kif1bp	926.681019676651	-0.034473268405833	0.166343976021929	0.517357283026138	0.801681347658429
Iws1	2209.63980041592	-0.03445679227115	0.065454951146872	0.359626820740448	0.681915068063343
Bckdha	1915.9698294891	-0.034405476667658	0.081735808424343	0.400266104137034	0.716847381768101
Chchd6	3065.25928781869	-0.03438796093814	0.06107290604269	0.348399144346499	0.671623858591233
Mocs1	1225.02506412634	-0.03434073612624	0.088092014891553	0.41507461631495	0.729315387166072
Engase	264.531519340812	-0.034334566847238	0.147332010805352	0.503284358296683	0.794296311062754
Bbs12	354.503733869728	-0.034326230036013	0.105727045208338	0.449410836322717	0.756430274055803
Prmt3	5315.99835092322	-0.034316734046322	0.063561868348934	0.356328304488294	0.67916991864683
Phf21a	2295.37959142143	-0.034316494478931	0.063333806235504	0.355703012195101	0.678635583635198
Fasn	1992.94902930262	-0.034296922936009	0.098210791010125	0.436078954910188	0.745803148485587
Aamp	12756.0089095571	-0.034293502398187	0.051539716658863	0.319119145534314	0.64823307415024
Mob4	1907.25521928097	-0.034257909491111	0.070097172270134	0.374309823790769	0.694889033700841
Smc2	5946.65070960316	-0.034250169684647	0.066324362454967	0.364653603417851	0.685848384168277
Ovca2	335.244930683001	-0.034242576295448	0.101164124386018	0.442292006562588	0.75075014314285
Plekhn1	115.177855934088	-0.034209970353205	0.138961505952483	0.496444878544882	0.788620100724192
Rfc1	8278.12553372946	-0.03419818652652	0.056713632784522	0.337879136228314	0.663394099141554
Tnrc18	502.310624276123	-0.034175475522434	0.111267068441369	0.460522236098829	0.763805602769506
Tsnax	4652.7809208995	-0.034159497981755	0.060088937077178	0.348592085669705	0.671623858591233
Oxsr1	576.251066699925	-0.034090213965756	0.082103078998057	0.405142027709466	0.721397968313705
5430405H02Rik	212.78625001566	-0.034051789821533	0.126020057023847	0.483270944364308	0.780785591424048
Cep44	1020.45917777031	-0.034019028630906	0.081272260615134	0.40418065190786	0.720876340498716
Klhl26	838.417754538872	-0.034003520625916	0.096119277545049	0.435734819039748	0.745638417504377
Afmid	94.6589510336939	-0.033986753188857	0.125454748904209	0.483324806315799	0.780785591424048
Gemin7	2553.40440455702	-0.033985145662613	0.057019536837022	0.341706447981758	0.666951676460142
Ccdc40	1124.88988804605	-0.033954487908628	0.094299624681591	0.432771966116571	0.743376786644496
Dab2ip	578.775440464369	-0.033953800358286	0.112000362258871	0.464418346723803	0.767356406036923
Zc3h4	740.293964642056	-0.033953787162831	0.101550156260434	0.44661112948722	0.753760047536051
Myo1c	2991.81399363888	-0.033941328025045	0.08637168107266	0.416481190173694	0.730990187211168
Leng8	3434.33167848878	-0.033924539384247	0.122037891328451	0.479542435055461	0.779126210125192
Iqsec2	258.421883210652	-0.033921900127851	0.124151889504523	0.482406175635495	0.780629756154177
Aebp2	641.073022940226	-0.033904550968886	0.100214814869187	0.444773148744618	0.753134736448354
Slc26a6	192.754734018775	-0.033903344271463	0.13140372520869	0.491662018021906	0.785753921030407
Leng9	298.217386764094	-0.033871093663065	0.105556834290228	0.45476804464746	0.759451977145855
Cxxc1	4035.26178681125	-0.03383237331264	0.074579899050099	0.39094913163192	0.708873049121841
Coq10a	257.438670119703	-0.033817972981538	0.149662878580994	0.511404113964823	0.799675629601758
Gm3511	2889.92348385434	-0.033790725515272	0.049922306192401	0.319933555439732	0.648696393659587
Pkn1	870.149076176665	-0.033789345984992	0.096779615479705	0.439727553203937	0.748672153183221
