ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0046825	regulation of protein export from nucleus	3/191	32/21351	0.0028877498697239	0.0386133411151653	0.0309474146439584	ENSMUSG00000028964/ENSMUSG00000028367/ENSMUSG00000021952	3
GO:0009201	ribonucleoside triphosphate biosynthetic process	4/191	66/21351	0.00290265796684125	0.0386287373027973	0.0309597542185412	ENSMUSG00000003072/ENSMUSG00000037601/ENSMUSG00000032294/ENSMUSG00000115338	4
GO:0007059	chromosome segregation	9/191	329/21351	0.00292911373955096	0.0387969404748071	0.0310945639283017	ENSMUSG00000006398/ENSMUSG00000017499/ENSMUSG00000024660/ENSMUSG00000031388/ENSMUSG00000026749/ENSMUSG00000004264/ENSMUSG00000029430/ENSMUSG00000004865/ENSMUSG00000021569	9
GO:2000379	positive regulation of reactive oxygen species metabolic process	5/191	110/21351	0.00311834318918206	0.0411094257052734	0.0329479502766061	ENSMUSG00000076441/ENSMUSG00000022037/ENSMUSG00000006519/ENSMUSG00000078812/ENSMUSG00000028964	5
GO:0046394	carboxylic acid biosynthetic process	8/191	272/21351	0.00320226718498101	0.0418230988624497	0.0335199375348318	ENSMUSG00000076441/ENSMUSG00000027613/ENSMUSG00000027533/ENSMUSG00000063229/ENSMUSG00000015889/ENSMUSG00000028964/ENSMUSG00000053398/ENSMUSG00000032294	8
GO:1903829	positive regulation of cellular protein localization	8/191	272/21351	0.00320226718498101	0.0418230988624497	0.0335199375348318	ENSMUSG00000022234/ENSMUSG00000025613/ENSMUSG00000042354/ENSMUSG00000040249/ENSMUSG00000057113/ENSMUSG00000028964/ENSMUSG00000079037/ENSMUSG00000029430	8
GO:0051651	maintenance of location in cell	7/191	215/21351	0.00329469040237718	0.0422707267501066	0.0338786976277282	ENSMUSG00000003873/ENSMUSG00000006519/ENSMUSG00000026385/ENSMUSG00000032966/ENSMUSG00000000628/ENSMUSG00000028964/ENSMUSG00000028367	7
GO:1903050	regulation of proteolysis involved in cellular protein catabolic process	7/191	215/21351	0.00329469040237718	0.0422707267501066	0.0338786976277282	ENSMUSG00000006398/ENSMUSG00000022037/ENSMUSG00000028964/ENSMUSG00000079197/ENSMUSG00000020265/ENSMUSG00000047879/ENSMUSG00000022710	7
GO:0006399	tRNA metabolic process	6/191	161/21351	0.00332103686537639	0.0422707267501066	0.0338786976277282	ENSMUSG00000037149/ENSMUSG00000029777/ENSMUSG00000031948/ENSMUSG00000006289/ENSMUSG00000038628/ENSMUSG00000049950	6
GO:0042098	T cell proliferation	7/191	216/21351	0.00337988797457376	0.0422707267501066	0.0338786976277282	ENSMUSG00000003873/ENSMUSG00000032966/ENSMUSG00000036594/ENSMUSG00000073421/ENSMUSG00000115338/ENSMUSG00000005161/ENSMUSG00000079037	7
GO:0048002	antigen processing and presentation of peptide antigen	4/191	69/21351	0.00341027155800752	0.0422707267501066	0.0338786976277282	ENSMUSG00000003814/ENSMUSG00000036594/ENSMUSG00000073421/ENSMUSG00000060586	4
GO:0006183	GTP biosynthetic process	2/191	10/21351	0.00341718481918596	0.0422707267501066	0.0338786976277282	ENSMUSG00000037601/ENSMUSG00000115338	2
GO:0009265	2'-deoxyribonucleotide biosynthetic process	2/191	10/21351	0.00341718481918596	0.0422707267501066	0.0338786976277282	ENSMUSG00000031562/ENSMUSG00000027203	2
GO:0045472	response to ether	2/191	10/21351	0.00341718481918596	0.0422707267501066	0.0338786976277282	ENSMUSG00000006728/ENSMUSG00000037331	2
GO:0046385	deoxyribose phosphate biosynthetic process	2/191	10/21351	0.00341718481918596	0.0422707267501066	0.0338786976277282	ENSMUSG00000031562/ENSMUSG00000027203	2
GO:0072321	chaperone-mediated protein transport	2/191	10/21351	0.00341718481918596	0.0422707267501066	0.0338786976277282	ENSMUSG00000048007/ENSMUSG00000021079	2
GO:0140374	antiviral innate immune response	2/191	10/21351	0.00341718481918596	0.0422707267501066	0.0338786976277282	ENSMUSG00000029036/ENSMUSG00000004264	2
GO:1904851	positive regulation of establishment of protein localization to telomere	2/191	10/21351	0.00341718481918596	0.0422707267501066	0.0338786976277282	ENSMUSG00000022234/ENSMUSG00000025613	2
GO:0006270	DNA replication initiation	3/191	34/21351	0.00343862242727197	0.0423493498937705	0.0339417116782431	ENSMUSG00000017499/ENSMUSG00000041859/ENSMUSG00000035754	3
GO:2000058	regulation of ubiquitin-dependent protein catabolic process	6/191	163/21351	0.00352868022666743	0.0432687077575639	0.0346785489524935	ENSMUSG00000006398/ENSMUSG00000022037/ENSMUSG00000028964/ENSMUSG00000020265/ENSMUSG00000047879/ENSMUSG00000022710	6
GO:2000378	negative regulation of reactive oxygen species metabolic process	4/191	70/21351	0.00359205426718249	0.0438542973141236	0.035147881113209	ENSMUSG00000000628/ENSMUSG00000025980/ENSMUSG00000037169/ENSMUSG00000028964	4
GO:0008637	apoptotic mitochondrial changes	5/191	114/21351	0.00363498442105583	0.0441863041312761	0.0354139744461944	ENSMUSG00000003873/ENSMUSG00000000628/ENSMUSG00000025980/ENSMUSG00000115338/ENSMUSG00000064326	5
GO:1901652	response to peptide	10/191	406/21351	0.00369728471739472	0.0442295991492887	0.0354486740820135	ENSMUSG00000039041/ENSMUSG00000006728/ENSMUSG00000022551/ENSMUSG00000027613/ENSMUSG00000040249/ENSMUSG00000032294/ENSMUSG00000079037/ENSMUSG00000020027/ENSMUSG00000022111/ENSMUSG00000028639	10
GO:0016053	organic acid biosynthetic process	8/191	279/21351	0.00373326760360604	0.0442295991492887	0.0354486740820135	ENSMUSG00000076441/ENSMUSG00000027613/ENSMUSG00000027533/ENSMUSG00000063229/ENSMUSG00000015889/ENSMUSG00000028964/ENSMUSG00000053398/ENSMUSG00000032294	8
GO:0006356	regulation of transcription by RNA polymerase I	3/191	35/21351	0.00373647357167964	0.0442295991492887	0.0354486740820135	ENSMUSG00000067367/ENSMUSG00000026234/ENSMUSG00000041057	3
GO:0070542	response to fatty acid	3/191	35/21351	0.00373647357167964	0.0442295991492887	0.0354486740820135	ENSMUSG00000006728/ENSMUSG00000032193/ENSMUSG00000005732	3
GO:1990748	cellular detoxification	3/191	35/21351	0.00373647357167964	0.0442295991492887	0.0354486740820135	ENSMUSG00000028964/ENSMUSG00000028691/ENSMUSG00000005161	3
GO:0006402	mRNA catabolic process	7/191	220/21351	0.00373760248754436	0.0442295991492887	0.0354486740820135	ENSMUSG00000035960/ENSMUSG00000061286/ENSMUSG00000037331/ENSMUSG00000007050/ENSMUSG00000028609/ENSMUSG00000057113/ENSMUSG00000028639	7
GO:0009636	response to toxic substance	5/191	115/21351	0.00377318350603729	0.0442295991492887	0.0354486740820135	ENSMUSG00000076441/ENSMUSG00000003873/ENSMUSG00000028964/ENSMUSG00000028691/ENSMUSG00000005161	5
GO:0019882	antigen processing and presentation	5/191	115/21351	0.00377318350603729	0.0442295991492887	0.0354486740820135	ENSMUSG00000003814/ENSMUSG00000036594/ENSMUSG00000073421/ENSMUSG00000060586/ENSMUSG00000079197	5
GO:0071426	ribonucleoprotein complex export from nucleus	4/191	71/21351	0.00378030761959733	0.0442295991492887	0.0354486740820135	ENSMUSG00000078812/ENSMUSG00000027613/ENSMUSG00000057113/ENSMUSG00000029430	4
GO:0051054	positive regulation of DNA metabolic process	7/191	221/21351	0.00383136812797839	0.04464100291852	0.0357784016493462	ENSMUSG00000003873/ENSMUSG00000022234/ENSMUSG00000025613/ENSMUSG00000042354/ENSMUSG00000057113/ENSMUSG00000115338/ENSMUSG00000022710	7
GO:0019079	viral genome replication	5/191	116/21351	0.00391510867262032	0.0454282031104044	0.036409318582263	ENSMUSG00000046718/ENSMUSG00000025491/ENSMUSG00000060591/ENSMUSG00000037331/ENSMUSG00000004865	5
GO:0006979	response to oxidative stress	10/191	410/21351	0.00396018839084429	0.0457621769608673	0.036676988432424	ENSMUSG00000035960/ENSMUSG00000070493/ENSMUSG00000059734/ENSMUSG00000028964/ENSMUSG00000028691/ENSMUSG00000005161/ENSMUSG00000025289/ENSMUSG00000079037/ENSMUSG00000022193/ENSMUSG00000028367	10
GO:0043393	regulation of protein binding	7/191	223/21351	0.00402425307900065	0.0463118960894828	0.037117571539704	ENSMUSG00000003873/ENSMUSG00000063694/ENSMUSG00000057531/ENSMUSG00000032966/ENSMUSG00000040249/ENSMUSG00000028964/ENSMUSG00000029430	7
GO:0006122	mitochondrial electron transport, ubiquinol to cytochrome c	2/191	11/21351	0.00415204964533926	0.0472091233798768	0.0378366718346741	ENSMUSG00000022551/ENSMUSG00000063694	2
GO:0070203	regulation of establishment of protein localization to telomere	2/191	11/21351	0.00415204964533926	0.0472091233798768	0.0378366718346741	ENSMUSG00000022234/ENSMUSG00000025613	2
GO:0052548	regulation of endopeptidase activity	9/191	347/21351	0.00415265437137805	0.0472091233798768	0.0378366718346741	ENSMUSG00000003873/ENSMUSG00000045867/ENSMUSG00000068129/ENSMUSG00000063694/ENSMUSG00000034926/ENSMUSG00000057666/ENSMUSG00000025980/ENSMUSG00000028964/ENSMUSG00000079197	9
GO:0090501	RNA phosphodiester bond hydrolysis	4/191	73/21351	0.00417665466627559	0.0472905092858946	0.0379019001549118	ENSMUSG00000022557/ENSMUSG00000001056/ENSMUSG00000057113/ENSMUSG00000038628	4
GO:0070661	leukocyte proliferation	9/191	348/21351	0.00423080937024804	0.047711296030749	0.0382391478908912	ENSMUSG00000003873/ENSMUSG00000022037/ENSMUSG00000032966/ENSMUSG00000036594/ENSMUSG00000073421/ENSMUSG00000025980/ENSMUSG00000115338/ENSMUSG00000005161/ENSMUSG00000079037	9
GO:0040020	regulation of meiotic nuclear division	3/191	37/21351	0.00437820117146104	0.0487856701962801	0.0391002260007673	ENSMUSG00000003814/ENSMUSG00000006398/ENSMUSG00000021569	3
GO:0097242	amyloid-beta clearance	3/191	37/21351	0.00437820117146104	0.0487856701962801	0.0391002260007673	ENSMUSG00000022037/ENSMUSG00000032193/ENSMUSG00000040249	3
GO:1901068	guanosine-containing compound metabolic process	3/191	37/21351	0.00437820117146104	0.0487856701962801	0.0391002260007673	ENSMUSG00000037601/ENSMUSG00000115338/ENSMUSG00000029430	3
GO:0050792	regulation of viral process	6/191	171/21351	0.00445694009219195	0.0494667501141304	0.0396460907722338	ENSMUSG00000046718/ENSMUSG00000025491/ENSMUSG00000060591/ENSMUSG00000037331/ENSMUSG00000068220/ENSMUSG00000004865	6
GO:0002683	negative regulation of immune system process	10/191	418/21351	0.00453035971303912	0.0500836617095033	0.0401405265912873	ENSMUSG00000068129/ENSMUSG00000036594/ENSMUSG00000073421/ENSMUSG00000024359/ENSMUSG00000032193/ENSMUSG00000067367/ENSMUSG00000037601/ENSMUSG00000005161/ENSMUSG00000079037/ENSMUSG00000027636	10
GO:0006626	protein targeting to mitochondrion	4/191	75/21351	0.00460015849432605	0.0502616538990955	0.0402831818999348	ENSMUSG00000025980/ENSMUSG00000022437/ENSMUSG00000048007/ENSMUSG00000021079	4
GO:0009142	nucleoside triphosphate biosynthetic process	4/191	75/21351	0.00460015849432605	0.0502616538990955	0.0402831818999348	ENSMUSG00000003072/ENSMUSG00000037601/ENSMUSG00000032294/ENSMUSG00000115338	4
GO:0042982	amyloid precursor protein metabolic process	4/191	75/21351	0.00460015849432605	0.0502616538990955	0.0402831818999348	ENSMUSG00000022037/ENSMUSG00000034926/ENSMUSG00000032966/ENSMUSG00000079037	4
GO:0006644	phospholipid metabolic process	9/191	353/21351	0.0046389981185259	0.0504895609179098	0.0404658424210868	ENSMUSG00000032578/ENSMUSG00000026385/ENSMUSG00000027533/ENSMUSG00000059743/ENSMUSG00000019139/ENSMUSG00000032193/ENSMUSG00000004264/ENSMUSG00000027636/ENSMUSG00000020027	9
GO:0018208	peptidyl-proline modification	3/191	38/21351	0.00472252583119002	0.0510032789768522	0.0408775717695719	ENSMUSG00000032966/ENSMUSG00000024007/ENSMUSG00000025289	3
GO:0032435	negative regulation of proteasomal ubiquitin-dependent protein catabolic process	3/191	38/21351	0.00472252583119002	0.0510032789768522	0.0408775717695719	ENSMUSG00000028964/ENSMUSG00000047879/ENSMUSG00000022710	3
GO:0070997	neuron death	10/191	421/21351	0.00476014451896605	0.0512125893074968	0.0410453276126212	ENSMUSG00000003873/ENSMUSG00000022037/ENSMUSG00000057531/ENSMUSG00000057666/ENSMUSG00000025980/ENSMUSG00000040249/ENSMUSG00000057113/ENSMUSG00000028964/ENSMUSG00000005161/ENSMUSG00000079037	10
GO:2000116	regulation of cysteine-type endopeptidase activity	7/191	231/21351	0.0048703343579765	0.0515137137215734	0.0412866696418968	ENSMUSG00000003873/ENSMUSG00000045867/ENSMUSG00000068129/ENSMUSG00000063694/ENSMUSG00000034926/ENSMUSG00000025980/ENSMUSG00000028964	7
GO:0006123	mitochondrial electron transport, cytochrome c to oxygen	2/191	12/21351	0.00495324170399744	0.0515137137215734	0.0412866696418968	ENSMUSG00000009876/ENSMUSG00000063694	2
GO:0007100	mitotic centrosome separation	2/191	12/21351	0.00495324170399744	0.0515137137215734	0.0412866696418968	ENSMUSG00000032113/ENSMUSG00000005732	2
GO:0019646	aerobic electron transport chain	2/191	12/21351	0.00495324170399744	0.0515137137215734	0.0412866696418968	ENSMUSG00000009876/ENSMUSG00000063694	2
GO:0031126	sno(s)RNA 3'-end processing	2/191	12/21351	0.00495324170399744	0.0515137137215734	0.0412866696418968	ENSMUSG00000061286/ENSMUSG00000046865	2
GO:0035376	sterol import	2/191	12/21351	0.00495324170399744	0.0515137137215734	0.0412866696418968	ENSMUSG00000032193/ENSMUSG00000040249	2
GO:0070202	regulation of establishment of protein localization to chromosome	2/191	12/21351	0.00495324170399744	0.0515137137215734	0.0412866696418968	ENSMUSG00000022234/ENSMUSG00000025613	2
GO:0070508	cholesterol import	2/191	12/21351	0.00495324170399744	0.0515137137215734	0.0412866696418968	ENSMUSG00000032193/ENSMUSG00000040249	2
GO:0150079	negative regulation of neuroinflammatory response	2/191	12/21351	0.00495324170399744	0.0515137137215734	0.0412866696418968	ENSMUSG00000068129/ENSMUSG00000032193	2
GO:0007162	negative regulation of cell adhesion	8/191	293/21351	0.00499779522645246	0.0517852730475221	0.0415043161551966	ENSMUSG00000076441/ENSMUSG00000036594/ENSMUSG00000073421/ENSMUSG00000068220/ENSMUSG00000040249/ENSMUSG00000005161/ENSMUSG00000079037/ENSMUSG00000022018	8
GO:0043628	ncRNA 3'-end processing	3/191	39/21351	0.00508277364629171	0.052472163230835	0.042054837677135	ENSMUSG00000061286/ENSMUSG00000046865/ENSMUSG00000038628	3
GO:0000723	telomere maintenance	5/191	124/21351	0.00519123983148502	0.0533956096952745	0.0427949518400423	ENSMUSG00000035960/ENSMUSG00000022234/ENSMUSG00000025613/ENSMUSG00000042354/ENSMUSG00000001056	5
GO:0006919	activation of cysteine-type endopeptidase activity involved in apoptotic process	4/191	78/21351	0.00528813810417149	0.0539966974418675	0.0432767053271527	ENSMUSG00000003873/ENSMUSG00000045867/ENSMUSG00000063694/ENSMUSG00000025980	4
GO:1901292	nucleoside phosphate catabolic process	4/191	78/21351	0.00528813810417149	0.0539966974418675	0.0432767053271527	ENSMUSG00000042462/ENSMUSG00000040658/ENSMUSG00000027203/ENSMUSG00000115338	4
GO:1905897	regulation of response to endoplasmic reticulum stress	4/191	79/21351	0.00553192724707313	0.0562751817581008	0.0451028409802142	ENSMUSG00000003873/ENSMUSG00000022037/ENSMUSG00000028964/ENSMUSG00000047879	4
GO:0032200	telomere organization	5/191	126/21351	0.00555136230306051	0.0562751817581008	0.0451028409802142	ENSMUSG00000035960/ENSMUSG00000022234/ENSMUSG00000025613/ENSMUSG00000042354/ENSMUSG00000001056	5
GO:0022407	regulation of cell-cell adhesion	10/191	432/21351	0.00568226321192579	0.0570553397355096	0.0457281137931172	ENSMUSG00000076441/ENSMUSG00000036594/ENSMUSG00000073421/ENSMUSG00000025980/ENSMUSG00000068220/ENSMUSG00000022272/ENSMUSG00000115338/ENSMUSG00000005161/ENSMUSG00000079037/ENSMUSG00000022018	10
GO:0006544	glycine metabolic process	2/191	13/21351	0.00581952812147224	0.0570553397355096	0.0457281137931172	ENSMUSG00000022962/ENSMUSG00000053398	2
GO:0009143	nucleoside triphosphate catabolic process	2/191	13/21351	0.00581952812147224	0.0570553397355096	0.0457281137931172	ENSMUSG00000042462/ENSMUSG00000027203	2
GO:0009223	pyrimidine deoxyribonucleotide catabolic process	2/191	13/21351	0.00581952812147224	0.0570553397355096	0.0457281137931172	ENSMUSG00000042462/ENSMUSG00000027203	2
GO:0009263	deoxyribonucleotide biosynthetic process	2/191	13/21351	0.00581952812147224	0.0570553397355096	0.0457281137931172	ENSMUSG00000031562/ENSMUSG00000027203	2
GO:0045136	development of secondary sexual characteristics	2/191	13/21351	0.00581952812147224	0.0570553397355096	0.0457281137931172	ENSMUSG00000003873/ENSMUSG00000004264	2
GO:0051299	centrosome separation	2/191	13/21351	0.00581952812147224	0.0570553397355096	0.0457281137931172	ENSMUSG00000032113/ENSMUSG00000005732	2
GO:1901070	guanosine-containing compound biosynthetic process	2/191	13/21351	0.00581952812147224	0.0570553397355096	0.0457281137931172	ENSMUSG00000037601/ENSMUSG00000115338	2
GO:0009309	amine biosynthetic process	3/191	41/21351	0.00585182971646252	0.0570553397355096	0.0457281137931172	ENSMUSG00000011179/ENSMUSG00000028964/ENSMUSG00000006442	3
GO:0042401	cellular biogenic amine biosynthetic process	3/191	41/21351	0.00585182971646252	0.0570553397355096	0.0457281137931172	ENSMUSG00000011179/ENSMUSG00000028964/ENSMUSG00000006442	3
GO:0072595	maintenance of protein localization in organelle	3/191	41/21351	0.00585182971646252	0.0570553397355096	0.0457281137931172	ENSMUSG00000000628/ENSMUSG00000028964/ENSMUSG00000028367	3
GO:0051402	neuron apoptotic process	8/191	302/21351	0.00596914219373483	0.0577052475218263	0.0462489950523559	ENSMUSG00000003873/ENSMUSG00000057666/ENSMUSG00000025980/ENSMUSG00000040249/ENSMUSG00000057113/ENSMUSG00000028964/ENSMUSG00000005161/ENSMUSG00000079037	8
GO:0019318	hexose metabolic process	7/191	240/21351	0.00597528583028814	0.0577052475218263	0.0462489950523559	ENSMUSG00000027533/ENSMUSG00000020766/ENSMUSG00000057666/ENSMUSG00000000628/ENSMUSG00000063229/ENSMUSG00000032294/ENSMUSG00000022710	7
GO:0061136	regulation of proteasomal protein catabolic process	6/191	182/21351	0.00601249008834027	0.0577052475218263	0.0462489950523559	ENSMUSG00000006398/ENSMUSG00000022037/ENSMUSG00000028964/ENSMUSG00000079197/ENSMUSG00000047879/ENSMUSG00000022710	6
GO:0009116	nucleoside metabolic process	4/191	81/21351	0.00604178873625959	0.0577052475218263	0.0462489950523559	ENSMUSG00000006589/ENSMUSG00000037601/ENSMUSG00000115338/ENSMUSG00000029430	4
GO:0050766	positive regulation of phagocytosis	4/191	81/21351	0.00604178873625959	0.0577052475218263	0.0462489950523559	ENSMUSG00000003814/ENSMUSG00000006519/ENSMUSG00000040249/ENSMUSG00000067367	4
GO:0051279	regulation of release of sequestered calcium ion into cytosol	4/191	81/21351	0.00604178873625959	0.0577052475218263	0.0462489950523559	ENSMUSG00000003873/ENSMUSG00000006519/ENSMUSG00000026385/ENSMUSG00000032966	4
GO:1901653	cellular response to peptide	8/191	303/21351	0.00608534868833073	0.0579242681926532	0.0464245334367568	ENSMUSG00000039041/ENSMUSG00000006728/ENSMUSG00000040249/ENSMUSG00000032294/ENSMUSG00000079037/ENSMUSG00000020027/ENSMUSG00000022111/ENSMUSG00000028639	8
GO:0043524	negative regulation of neuron apoptotic process	6/191	183/21351	0.00617124869678922	0.0585434673668383	0.0469208026804244	ENSMUSG00000003873/ENSMUSG00000025980/ENSMUSG00000040249/ENSMUSG00000057113/ENSMUSG00000028964/ENSMUSG00000005161	6
GO:0097237	cellular response to toxic substance	3/191	42/21351	0.00626101046522225	0.0591950080348286	0.0474429926444982	ENSMUSG00000028964/ENSMUSG00000028691/ENSMUSG00000005161	3
GO:1903409	reactive oxygen species biosynthetic process	5/191	130/21351	0.00632392807009245	0.0594755094161325	0.0476678059423045	ENSMUSG00000076441/ENSMUSG00000022037/ENSMUSG00000006519/ENSMUSG00000025980/ENSMUSG00000028964	5
GO:0043903	regulation of biological process involved in symbiotic interaction	6/191	184/21351	0.00633304035449559	0.0594755094161325	0.0476678059423045	ENSMUSG00000046718/ENSMUSG00000025491/ENSMUSG00000060591/ENSMUSG00000037331/ENSMUSG00000068220/ENSMUSG00000004865	6
GO:0006520	cellular amino acid metabolic process	7/191	244/21351	0.00652241255084906	0.0609016833927482	0.0488108408658329	ENSMUSG00000076441/ENSMUSG00000029777/ENSMUSG00000022962/ENSMUSG00000031948/ENSMUSG00000011179/ENSMUSG00000028964/ENSMUSG00000053398	7
GO:0008203	cholesterol metabolic process	5/191	131/21351	0.00652827873974972	0.0609016833927482	0.0488108408658329	ENSMUSG00000034926/ENSMUSG00000059743/ENSMUSG00000032193/ENSMUSG00000040249/ENSMUSG00000022351	5
GO:0046890	regulation of lipid biosynthetic process	6/191	186/21351	0.00666585360932875	0.0615361582615422	0.0493193531126021	ENSMUSG00000006728/ENSMUSG00000026385/ENSMUSG00000027613/ENSMUSG00000027533/ENSMUSG00000059743/ENSMUSG00000032193	6
GO:0016925	protein sumoylation	3/191	43/21351	0.00668685972723746	0.0615361582615422	0.0493193531126021	ENSMUSG00000042354/ENSMUSG00000028964/ENSMUSG00000020265	3
GO:0006271	DNA strand elongation involved in DNA replication	2/191	14/21351	0.00674969257284722	0.0615361582615422	0.0493193531126021	ENSMUSG00000027454/ENSMUSG00000041859	2
GO:0006596	polyamine biosynthetic process	2/191	14/21351	0.00674969257284722	0.0615361582615422	0.0493193531126021	ENSMUSG00000011179/ENSMUSG00000006442	2
GO:0043144	sno(s)RNA processing	2/191	14/21351	0.00674969257284722	0.0615361582615422	0.0493193531126021	ENSMUSG00000061286/ENSMUSG00000046865	2
GO:0043248	proteasome assembly	2/191	14/21351	0.00674969257284722	0.0615361582615422	0.0493193531126021	ENSMUSG00000039041/ENSMUSG00000025487	2
GO:2000232	regulation of rRNA processing	2/191	14/21351	0.00674969257284722	0.0615361582615422	0.0493193531126021	ENSMUSG00000026234/ENSMUSG00000041057	2
GO:0033108	mitochondrial respiratory chain complex assembly	4/191	84/21351	0.00686371813472124	0.0623732055737775	0.0499902209914291	ENSMUSG00000000399/ENSMUSG00000025204/ENSMUSG00000059734/ENSMUSG00000022437	4
GO:0046854	phosphatidylinositol phosphorylation	3/191	44/21351	0.0071295415847234	0.0643154920838801	0.0515469043617243	ENSMUSG00000032578/ENSMUSG00000027636/ENSMUSG00000020027	3
GO:1903573	negative regulation of response to endoplasmic reticulum stress	3/191	44/21351	0.0071295415847234	0.0643154920838801	0.0515469043617243	ENSMUSG00000022037/ENSMUSG00000028964/ENSMUSG00000047879	3
GO:0006405	RNA export from nucleus	4/191	85/21351	0.0071533028536203	0.0643154920838801	0.0515469043617243	ENSMUSG00000078812/ENSMUSG00000027613/ENSMUSG00000057113/ENSMUSG00000029430	4
GO:0032434	regulation of proteasomal ubiquitin-dependent protein catabolic process	5/191	134/21351	0.00716907016462054	0.0643154920838801	0.0515469043617243	ENSMUSG00000006398/ENSMUSG00000022037/ENSMUSG00000028964/ENSMUSG00000047879/ENSMUSG00000022710	5
GO:0051052	regulation of DNA metabolic process	9/191	379/21351	0.00727942219822957	0.0648908493099322	0.0520080356217705	ENSMUSG00000003873/ENSMUSG00000022234/ENSMUSG00000025613/ENSMUSG00000032113/ENSMUSG00000042354/ENSMUSG00000057113/ENSMUSG00000115338/ENSMUSG00000022710/ENSMUSG00000035754	9
GO:1901214	regulation of neuron death	9/191	379/21351	0.00727942219822957	0.0648908493099322	0.0520080356217705	ENSMUSG00000003873/ENSMUSG00000022037/ENSMUSG00000057531/ENSMUSG00000025980/ENSMUSG00000040249/ENSMUSG00000057113/ENSMUSG00000028964/ENSMUSG00000005161/ENSMUSG00000079037	9
GO:1903037	regulation of leukocyte cell-cell adhesion	8/191	314/21351	0.00748024961944478	0.06568289584469	0.0526428367506175	ENSMUSG00000076441/ENSMUSG00000036594/ENSMUSG00000073421/ENSMUSG00000025980/ENSMUSG00000068220/ENSMUSG00000115338/ENSMUSG00000005161/ENSMUSG00000079037	8
GO:0001819	positive regulation of cytokine production	10/191	450/21351	0.00748654886348267	0.06568289584469	0.0526428367506175	ENSMUSG00000022037/ENSMUSG00000006519/ENSMUSG00000037149/ENSMUSG00000057666/ENSMUSG00000025980/ENSMUSG00000040249/ENSMUSG00000026234/ENSMUSG00000028964/ENSMUSG00000022018/ENSMUSG00000006800	10
GO:1902806	regulation of cell cycle G1/S phase transition	5/191	136/21351	0.00761989676304528	0.06568289584469	0.0526428367506175	ENSMUSG00000035960/ENSMUSG00000045867/ENSMUSG00000004264/ENSMUSG00000079197/ENSMUSG00000022018	5
GO:1903038	negative regulation of leukocyte cell-cell adhesion	5/191	136/21351	0.00761989676304528	0.06568289584469	0.0526428367506175	ENSMUSG00000076441/ENSMUSG00000036594/ENSMUSG00000073421/ENSMUSG00000005161/ENSMUSG00000079037	5
GO:0007346	regulation of mitotic cell cycle	10/191	452/21351	0.00771160316000614	0.06568289584469	0.0526428367506175	ENSMUSG00000035960/ENSMUSG00000017499/ENSMUSG00000006728/ENSMUSG00000032113/ENSMUSG00000045867/ENSMUSG00000026749/ENSMUSG00000004264/ENSMUSG00000079197/ENSMUSG00000022018/ENSMUSG00000021569	10
GO:0000478	endonucleolytic cleavage involved in rRNA processing	2/191	15/21351	0.00774253508710556	0.06568289584469	0.0526428367506175	ENSMUSG00000022557/ENSMUSG00000057113	2
GO:0000479	endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	2/191	15/21351	0.00774253508710556	0.06568289584469	0.0526428367506175	ENSMUSG00000022557/ENSMUSG00000057113	2
GO:0006244	pyrimidine nucleotide catabolic process	2/191	15/21351	0.00774253508710556	0.06568289584469	0.0526428367506175	ENSMUSG00000042462/ENSMUSG00000027203	2
GO:0009176	pyrimidine deoxyribonucleoside monophosphate metabolic process	2/191	15/21351	0.00774253508710556	0.06568289584469	0.0526428367506175	ENSMUSG00000031562/ENSMUSG00000027203	2
GO:0018119	peptidyl-cysteine S-nitrosylation	2/191	15/21351	0.00774253508710556	0.06568289584469	0.0526428367506175	ENSMUSG00000057666/ENSMUSG00000028367	2
GO:0043031	negative regulation of macrophage activation	2/191	15/21351	0.00774253508710556	0.06568289584469	0.0526428367506175	ENSMUSG00000068129/ENSMUSG00000032193	2
GO:0046835	carbohydrate phosphorylation	2/191	15/21351	0.00774253508710556	0.06568289584469	0.0526428367506175	ENSMUSG00000020766/ENSMUSG00000000628	2
GO:0060396	growth hormone receptor signaling pathway	2/191	15/21351	0.00774253508710556	0.06568289584469	0.0526428367506175	ENSMUSG00000039041/ENSMUSG00000020027	2
GO:0071378	cellular response to growth hormone stimulus	2/191	15/21351	0.00774253508710556	0.06568289584469	0.0526428367506175	ENSMUSG00000039041/ENSMUSG00000020027	2
GO:0072350	tricarboxylic acid metabolic process	2/191	15/21351	0.00774253508710556	0.06568289584469	0.0526428367506175	ENSMUSG00000076441/ENSMUSG00000032279	2
GO:1902570	protein localization to nucleolus	2/191	15/21351	0.00774253508710556	0.06568289584469	0.0526428367506175	ENSMUSG00000057113/ENSMUSG00000029430	2
GO:1901215	negative regulation of neuron death	7/191	253/21351	0.00788902302427746	0.0667240260607563	0.0534772708494141	ENSMUSG00000003873/ENSMUSG00000057531/ENSMUSG00000025980/ENSMUSG00000040249/ENSMUSG00000057113/ENSMUSG00000028964/ENSMUSG00000005161	7
